Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0605,Elgyem,['psychic'],"['Telepathy', 'Synchronize', 'Analytic']",55,55,55,85,55,30,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",335,55,"['Confusion', 'Growl', 'Imprison', 'Teleport', 'Psybeam', 'Guard Split', 'Power Split', 'Headbutt', 'Zen Headbutt', 'Recover', 'Calm Mind', 'Wonder Room', 'Psychic', 'Astonish', 'Destiny Bond', 'Disable', 'Psych Up', 'Expanding Force', 'Meteor Beam', 'Thunder Wave', 'Screech', 'Light Screen', 'Reflect', 'Safeguard', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Steel Wing', 'Attract', 'Rain Dance', 'Facade', 'Rock Tomb', 'Power Swap', 'Guard Swap', 'Trick Room', 'Round', 'Thunderbolt', 'Agility', 'Substitute', 'Psyshock', 'Endure', 'Sleep Talk', 'Shadow Ball', 'Uproar', 'Trick', 'Skill Swap', 'Cosmic Power', 'Dark Pulse', 'Energy Ball', 'Nasty Plot', 'Stored Power', 'Ally Switch', 'Heal Block', 'Miracle Eye', 'Hidden Power', 'Simple Beam', 'Synchronoise', 'Barrier', 'After You', 'Gravity', 'Magic Coat', 'Pain Split', 'Recycle', 'Role Play', 'Shock Wave', 'Signal Beam', 'Snatch', 'Telekinesis', 'Toxic', 'Frustration', 'Return', 'Double Team', 'Echoed Voice', 'Charge Beam', 'Embargo', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0606,Beheeyem,['psychic'],"['Telepathy', 'Synchronize', 'Analytic']",75,75,75,125,95,40,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",485,80,"['Confusion', 'Growl', 'Imprison', 'Psychic Terrain', 'Teleport', 'Psybeam', 'Guard Split', 'Power Split', 'Headbutt', 'Zen Headbutt', 'Recover', 'Calm Mind', 'Wonder Room', 'Psychic', 'Astonish', 'Destiny Bond', 'Disable', 'Psych Up', 'Expanding Force', 'Meteor Beam', 'Hyper Beam', 'Giga Impact', 'Thunder Wave', 'Screech', 'Light Screen', 'Reflect', 'Safeguard', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Steel Wing', 'Attract', 'Rain Dance', 'Facade', 'Rock Tomb', 'Power Swap', 'Guard Swap', 'Trick Room', 'Round', 'Thunderbolt', 'Agility', 'Tri Attack', 'Substitute', 'Psyshock', 'Endure', 'Sleep Talk', 'Shadow Ball', 'Future Sight', 'Uproar', 'Trick', 'Skill Swap', 'Cosmic Power', 'Dark Pulse', 'Energy Ball', 'Nasty Plot', 'Flash Cannon', 'Stored Power', 'Ally Switch', 'Heal Block', 'Miracle Eye', 'Synchronoise', 'Hidden Power', 'Simple Beam', 'Barrier', 'After You', 'Gravity', 'Magic Coat', 'Pain Split', 'Recycle', 'Role Play', 'Shock Wave', 'Signal Beam', 'Snatch', 'Telekinesis', 'Toxic', 'Frustration', 'Return', 'Double Team', 'Echoed Voice', 'Charge Beam', 'Embargo', 'Dream Eater', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0607,Litwick,"['ghost', 'fire']","['Flash Fire', 'Flame Body', 'Infiltrator']",50,30,55,65,55,20,"['bug', 'ghost', 'steel', 'grass', 'psychic', 'ice']","['normal', 'rock', 'fire', 'water', 'dragon', 'dark']","['normal', 'fighting', 'poison', 'bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'ghost', 'water', 'dark']",275,45,"['Astonish', 'Smog', 'Ember', 'Minimize', 'Confuse Ray', 'Hex', 'Will-O-Wisp', 'Fire Spin', 'Night Shade', 'Curse', 'Shadow Ball', 'Inferno', 'Imprison', 'Pain Split', 'Overheat', 'Memento', 'Acid Armor', 'Clear Smog', 'Haze', 'Power Split', 'Protect', 'Thief', 'Facade', 'Flame Charge', 'Endure', 'Sunny Day', 'Sleep Talk', 'Rest', 'Taunt', 'Dark Pulse', 'Substitute', 'Trick', 'Heat Wave', 'Energy Ball', 'Psychic', 'Flamethrower', 'Calm Mind', 'Fire Blast', 'Trick Room', 'Flare Blitz', 'Solar Beam', 'Tera Blast', 'Spite', 'Burning Jealousy', 'Poltergeist', 'Skitter Smack', 'Safeguard', 'Snore', 'Attract', 'Payback', 'Round', 'Mystical Fire', 'Ally Switch']"
#0608,Lampent,"['ghost', 'fire']","['Flash Fire', 'Flame Body', 'Infiltrator']",60,40,60,95,60,55,"['bug', 'ghost', 'steel', 'grass', 'psychic', 'ice']","['normal', 'rock', 'fire', 'water', 'dragon', 'dark']","['normal', 'fighting', 'poison', 'bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'ghost', 'water', 'dark']",370,61,"['Astonish', 'Ember', 'Minimize', 'Smog', 'Confuse Ray', 'Hex', 'Will-O-Wisp', 'Fire Spin', 'Night Shade', 'Curse', 'Shadow Ball', 'Inferno', 'Imprison', 'Pain Split', 'Overheat', 'Memento', 'Protect', 'Thief', 'Facade', 'Flame Charge', 'Endure', 'Sunny Day', 'Sleep Talk', 'Rest', 'Taunt', 'Dark Pulse', 'Substitute', 'Trick', 'Heat Wave', 'Energy Ball', 'Psychic', 'Flamethrower', 'Calm Mind', 'Fire Blast', 'Trick Room', 'Flare Blitz', 'Solar Beam', 'Tera Blast', 'Haze', 'Spite', 'Burning Jealousy', 'Poltergeist', 'Lash Out', 'Acid Armor', 'Clear Smog', 'Power Split', 'Skitter Smack', 'Safeguard', 'Snore', 'Attract', 'Payback', 'Round', 'Mystical Fire', 'Ally Switch']"
#0609,Chandelure,"['ghost', 'fire']","['Flash Fire', 'Flame Body', 'Infiltrator']",60,55,90,145,90,80,"['bug', 'ghost', 'steel', 'grass', 'psychic', 'ice']","['normal', 'rock', 'fire', 'water', 'dragon', 'dark']","['normal', 'fighting', 'poison', 'bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'ghost', 'water', 'dark']",520,86,"['Astonish', 'Confuse Ray', 'Curse', 'Ember', 'Fire Spin', 'Hex', 'Imprison', 'Inferno', 'Memento', 'Minimize', 'Night Shade', 'Overheat', 'Pain Split', 'Shadow Ball', 'Smog', 'Will-O-Wisp', 'Protect', 'Thief', 'Trailblaze', 'Facade', 'Flame Charge', 'Endure', 'Sunny Day', 'Sleep Talk', 'Rest', 'Taunt', 'Dark Pulse', 'Substitute', 'Trick', 'Heat Wave', 'Energy Ball', 'Psychic', 'Flamethrower', 'Calm Mind', 'Fire Blast', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Flare Blitz', 'Solar Beam', 'Tera Blast', 'Haze', 'Spite', 'Burning Jealousy', 'Poltergeist', 'Lash Out', 'Psych Up', 'Temper Flare', 'Skitter Smack', 'Acid Armor', 'Clear Smog', 'Power Split', 'Safeguard', 'Snore', 'Attract', 'Payback', 'Round', 'Mystical Fire', 'Ally Switch']"
#0610,Axew,['dragon'],"['Rivalry', 'Mold Breaker', 'Unnerve']",46,87,60,30,40,57,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",320,53,"['Leer', 'Scratch', 'Bite', 'False Swipe', 'Assurance', 'Taunt', 'Slash', 'Dragon Claw', 'Scary Face', 'Crunch', 'Dragon Dance', 'Breaking Swipe', 'Focus Energy', 'Dragon Pulse', 'Swords Dance', 'Outrage', 'Guillotine', 'Giga Impact', 'Aqua Tail', 'Counter', 'Endeavor', 'First Impression', 'Iron Tail', 'Night Slash', 'Take Down', 'Protect', 'Trailblaze', 'Facade', 'Aerial Ace', 'Bulldoze', 'Snarl', 'Swift', 'Rock Tomb', 'Fling', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Shadow Claw', 'Sleep Talk', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Iron Head', 'Substitute', 'X-Scissor', 'Surf', 'Reversal', 'Draco Meteor', 'Tera Blast', 'Roar', 'Scale Shot', 'Double-Edge', 'Dragon Cheer', 'Dual Chop', 'Laser Focus', 'Harden', 'Snore', 'Attract', 'Payback', 'Round', 'Superpower']"
#0611,Fraxure,['dragon'],"['Rivalry', 'Mold Breaker', 'Unnerve']",66,117,70,40,50,67,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",410,68,"['Bite', 'False Swipe', 'Leer', 'Scratch', 'Assurance', 'Taunt', 'Slash', 'Dragon Claw', 'Scary Face', 'Crunch', 'Dragon Dance', 'Breaking Swipe', 'Focus Energy', 'Dragon Pulse', 'Swords Dance', 'Outrage', 'Guillotine', 'Giga Impact', 'Aqua Tail', 'Counter', 'Endeavor', 'First Impression', 'Iron Tail', 'Night Slash', 'Take Down', 'Protect', 'Low Kick', 'Trailblaze', 'Facade', 'Aerial Ace', 'Bulldoze', 'Snarl', 'Swift', 'Rock Tomb', 'Fling', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Shadow Claw', 'Sleep Talk', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Iron Head', 'Substitute', 'X-Scissor', 'Surf', 'Reversal', 'Draco Meteor', 'Tera Blast', 'Roar', 'Scale Shot', 'Double-Edge', 'Dragon Cheer', 'Dual Chop', 'Laser Focus', 'Harden', 'Snore', 'Attract', 'Payback', 'Round', 'Superpower']"
#0612,Haxorus,['dragon'],"['Rivalry', 'Mold Breaker', 'Unnerve']",76,147,90,60,70,97,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",540,90,"['Bite', 'False Swipe', 'Leer', 'Scratch', 'Assurance', 'Taunt', 'Slash', 'Dragon Claw', 'Scary Face', 'Crunch', 'Dragon Dance', 'Breaking Swipe', 'Focus Energy', 'Dragon Pulse', 'Swords Dance', 'Outrage', 'Guillotine', 'Giga Impact', 'Aqua Tail', 'Counter', 'Endeavor', 'First Impression', 'Iron Tail', 'Night Slash', 'Take Down', 'Protect', 'Low Kick', 'Trailblaze', 'Facade', 'Aerial Ace', 'Bulldoze', 'Snarl', 'Swift', 'Rock Tomb', 'Low Sweep', 'Fling', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Shadow Claw', 'Body Slam', 'Sleep Talk', 'Grass Knot', 'Poison Jab', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Iron Head', 'Substitute', 'X-Scissor', 'Surf', 'Reversal', 'Earthquake', 'Focus Blast', 'Hyper Beam', 'Close Combat', 'Draco Meteor', 'Tera Blast', 'Roar', 'Scale Shot', 'Double-Edge', 'Dragon Cheer', 'Dual Chop', 'Laser Focus', 'Harden', 'Snore', 'Attract', 'Payback', 'Psycho Cut', 'Round', 'Brutal Swing', 'Superpower']"
#0613,Cubchoo,['ice'],"['Snow Cloak', 'Slush Rush', 'Rattled']",55,70,40,60,40,40,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",305,50,"['Growl', 'Powder Snow', 'Endure', 'Fury Swipes', 'Icy Wind', 'Play Nice', 'Brine', 'Frost Breath', 'Slash', 'Flail', 'Charm', 'Snowscape', 'Thrash', 'Rest', 'Blizzard', 'Sheer Cold', 'Focus Punch', 'Night Slash', 'Yawn', 'Take Down', 'Mud-Slap', 'Protect', 'Ice Fang', 'Water Pulse', 'Low Kick', 'Thief', 'Trailblaze', 'Chilling Water', 'Facade', 'Aerial Ace', 'Bulldoze', 'Snarl', 'Metal Claw', 'Mud Shot', 'Rock Tomb', 'Fling', 'Avalanche', 'Rain Dance', 'Dig', 'Shadow Claw', 'Body Slam', 'Ice Punch', 'Sleep Talk', 'Grass Knot', 'Rock Slide', 'Taunt', 'Body Press', 'Substitute', 'X-Scissor', 'Crunch', 'Liquidation', 'Heavy Slam', 'Encore', 'Surf', 'Play Rough', 'Ice Beam', 'Tera Blast', 'Icicle Spear', 'Endeavor', 'Hail', 'Mega Punch', 'Mega Kick', 'Snore', 'Attract', 'Assurance', 'Round', 'Superpower']"
#0614,Beartic,['ice'],"['Snow Cloak', 'Slush Rush', 'Swift Swim']",95,130,80,70,80,50,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",505,84,"['Aqua Jet', 'Charm', 'Endure', 'Fury Swipes', 'Growl', 'Powder Snow', 'Icy Wind', 'Play Nice', 'Brine', 'Frost Breath', 'Slash', 'Flail', 'Swagger', 'Snowscape', 'Thrash', 'Rest', 'Blizzard', 'Sheer Cold', 'Superpower', 'Icicle Crash', 'Focus Punch', 'Night Slash', 'Yawn', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Ice Fang', 'Water Pulse', 'Low Kick', 'Thief', 'Trailblaze', 'Chilling Water', 'Facade', 'Aerial Ace', 'Bulldoze', 'Snarl', 'Metal Claw', 'Mud Shot', 'Rock Tomb', 'Fling', 'Avalanche', 'Rain Dance', 'Dig', 'Brick Break', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Ice Punch', 'Sleep Talk', 'Grass Knot', 'Rock Slide', 'Taunt', 'Swords Dance', 'Body Press', 'Substitute', 'X-Scissor', 'Crunch', 'Liquidation', 'Heavy Slam', 'Encore', 'Surf', 'Play Rough', 'Reversal', 'Ice Beam', 'Earthquake', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Close Combat', 'Tera Blast', 'Roar', 'Icicle Spear', 'Double-Edge', 'Endeavor', 'Throat Chop', 'Curse', 'Hard Press', 'Hail', 'Mega Punch', 'Mega Kick', 'Snore', 'Attract', 'Dive', 'Assurance', 'Round']"
#0615,Cryogonal,['ice'],['Levitate'],80,50,50,95,135,105,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",515,85,"['Bind', 'Ice Shard', 'Confuse Ray', 'Rapid Spin', 'Icy Wind', 'Haze', 'Mist', 'Ancient Power', 'Aurora Beam', 'Slash', 'Night Slash', 'Freeze-Dry', 'Light Screen', 'Reflect', 'Recover', 'Ice Beam', 'Acid Armor', 'Solar Beam', 'Sheer Cold', 'Aurora Veil', 'Explosion', 'Frost Breath', 'Take Down', 'Scary Face', 'Protect', 'Water Pulse', 'Acrobatics', 'Chilling Water', 'Facade', 'Avalanche', 'Endure', 'Rain Dance', 'Snowscape', 'Body Slam', 'Sleep Talk', 'Poison Jab', 'Rest', 'Flash Cannon', 'Substitute', 'Iron Defense', 'Ice Spinner', 'Blizzard', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Icicle Spear', 'Triple Axel', 'Laser Focus', 'Self-Destruct', 'Snore', 'Hail', 'Round']"
#0616,Shelmet,['bug'],"['Hydration', 'Shell Armor', 'Overcoat']",50,40,85,40,65,25,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",305,50,"['Absorb', 'Protect', 'Acid', 'Curse', 'Mega Drain', 'Struggle Bug', 'Yawn', 'Acid Armor', 'Giga Drain', 'Guard Swap', 'Body Slam', 'Recover', 'Bug Buzz', 'Final Gambit', 'Double-Edge', 'Feint', 'Guard Split', 'Mind Reader', 'Skitter Smack', 'Rest', 'Snore', 'Attract', 'Rain Dance', 'Facade', 'Mud Shot', 'Venoshock', 'Round', 'Leech Life', 'Substitute', 'Sludge Bomb', 'Spikes', 'Endure', 'Sleep Talk', 'Baton Pass', 'Encore', 'Toxic Spikes', 'Energy Ball', 'Bide', 'Mud-Slap', 'Pursuit', 'Bug Bite', 'Gastro Acid', 'Signal Beam', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Infestation', 'Swagger', 'Confide', 'Secret Power']"
#0617,Accelgor,['bug'],"['Hydration', 'Sticky Hold', 'Unburden']",80,70,40,100,60,145,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ghost', 'steel', 'fire', 'fairy']","['fighting', 'ground', 'grass']","['flying', 'rock', 'fire']",495,82,"['Absorb', 'Acid', 'Acid Armor', 'Acid Spray', 'Body Slam', 'Curse', 'Double Team', 'Guard Swap', 'Quick Attack', 'Water Shuriken', 'Yawn', 'Mega Drain', 'Struggle Bug', 'Swift', 'Agility', 'Giga Drain', 'Power Swap', 'U-turn', 'Recover', 'Bug Buzz', 'Final Gambit', 'Toxic', 'Double-Edge', 'Feint', 'Guard Split', 'Mind Reader', 'Skitter Smack', 'Hyper Beam', 'Giga Impact', 'Rest', 'Snore', 'Protect', 'Attract', 'Sandstorm', 'Rain Dance', 'Facade', 'Mud Shot', 'Drain Punch', 'Venoshock', 'Round', 'Leech Life', 'Substitute', 'Reversal', 'Sludge Bomb', 'Spikes', 'Endure', 'Sleep Talk', 'Baton Pass', 'Encore', 'Toxic Spikes', 'Focus Blast', 'Energy Ball', 'Venom Drench', 'Me First', 'Mud-Slap', 'Pursuit', 'Bug Bite', 'Gastro Acid', 'Knock Off', 'Laser Focus', 'Signal Beam', 'Bide', 'Hidden Power', 'Frustration', 'Return', 'Infestation', 'Swagger', 'Confide', 'Secret Power']"
#0618,Stunfisk,"['ground', 'electric']","['Static', 'Limber', 'Sand Veil']",109,66,84,81,99,32,"['poison', 'rock', 'steel', 'fire', 'water']","['flying', 'ground', 'bug', 'grass', 'dragon']","['flying', 'poison', 'rock', 'steel', 'electric']","['ground', 'water', 'grass', 'ice']",471,78,"['Mud-Slap', 'Tackle', 'Thunder Shock', 'Water Gun', 'Endure', 'Mud Shot', 'Revenge', 'Charge', 'Sucker Punch', 'Electric Terrain', 'Bounce', 'Muddy Water', 'Discharge', 'Flail', 'Fissure', 'Metal Claw', 'Metal Sound', 'Iron Defense', 'Snap Trap', 'Astonish', 'Curse', 'Pain Split', 'Reflect Type', 'Spark', 'Spite', 'Yawn', 'Bind', 'Counter', 'Lash Out', 'Terrain Pulse', 'Thunder Wave', 'Dig', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Attract', 'Sandstorm', 'Rain Dance', 'Facade', 'Rock Tomb', 'Payback', 'Round', 'Bulldoze', 'Electroweb', 'Eerie Impulse', 'Stomping Tantrum', 'Screech', 'Ice Fang', 'Surf', 'Thunderbolt', 'Thunder', 'Earthquake', 'Substitute', 'Sludge Bomb', 'Sleep Talk', 'Uproar', 'Earth Power', 'Stone Edge', 'Stealth Rock', 'Sludge Wave', 'Foul Play', 'Scald', 'Crunch', 'Flash Cannon', 'Mud Sport', 'Bide', 'Camouflage', 'Mud Bomb', 'Me First', 'Shock Wave', 'Aqua Tail', 'Endeavor', 'Magnet Rise', 'Water Pulse', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Infestation', 'Swagger', 'Confide', 'Flash', 'Secret Power']"
#0619,Mienfoo,['fighting'],"['Inner Focus', 'Regenerator', 'Reckless']",45,85,50,55,50,65,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",350,58,"['Detect', 'Pound', 'Fake Out', 'Reversal', 'Fury Swipes', 'Quick Guard', 'Force Palm', 'U-turn', 'Drain Punch', 'Hone Claws', 'Aura Sphere', 'Bounce', 'Calm Mind', 'High Jump Kick', 'Feint', 'Focus Punch', 'Knock Off', 'Take Down', 'Agility', 'Protect', 'Low Kick', 'Acrobatics', 'Trailblaze', 'Facade', 'Aerial Ace', 'Swift', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Bulk Up', 'Sleep Talk', 'Grass Knot', 'Poison Jab', 'Rest', 'Taunt', 'Swords Dance', 'Substitute', 'Helping Hand', 'Baton Pass', 'Stone Edge', 'Focus Blast', 'Close Combat', 'Tera Blast', 'Psych Up', 'Coaching', 'Upper Hand', 'Vital Throw', 'Mega Punch', 'Mega Kick', 'Reflect', 'Rock Slide', 'Snore', 'Attract', 'Revenge', 'Payback', 'Round', 'Retaliate', 'Focus Energy', 'Ally Switch', 'Work Up']"
#0620,Mienshao,['fighting'],"['Inner Focus', 'Regenerator', 'Reckless']",65,125,60,95,60,105,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'bug', 'ghost', 'psychic', 'fairy']","['rock', 'bug', 'dark']","['flying', 'psychic', 'fairy']",510,85,"['Detect', 'Fake Out', 'Pound', 'Quick Guard', 'Reversal', 'Fury Swipes', 'Wide Guard', 'Force Palm', 'U-turn', 'Drain Punch', 'Hone Claws', 'Aura Sphere', 'Bounce', 'Calm Mind', 'High Jump Kick', 'Take Down', 'Agility', 'Protect', 'Low Kick', 'Acrobatics', 'Trailblaze', 'Facade', 'Aerial Ace', 'Swift', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Bulk Up', 'Sleep Talk', 'Grass Knot', 'Poison Jab', 'Rest', 'Taunt', 'Swords Dance', 'Substitute', 'Ice Spinner', 'Helping Hand', 'Baton Pass', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Close Combat', 'Tera Blast', 'Knock Off', 'Vacuum Wave', 'Focus Punch', 'Psych Up', 'Double-Edge', 'Triple Axel', 'Coaching', 'Upper Hand', 'Feint', 'Vital Throw', 'Mega Punch', 'Mega Kick', 'Reflect', 'Rock Slide', 'Snore', 'Attract', 'Revenge', 'Payback', 'Assurance', 'Round', 'Retaliate', 'Brutal Swing', 'Focus Energy', 'Blaze Kick', 'Ally Switch', 'Work Up']"
#0621,Druddigon,['dragon'],"['Rough Skin', 'Sheer Force', 'Mold Breaker']",77,120,90,60,90,48,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",485,80,"['Leer', 'Scratch', 'Bite', 'Dragon Tail', 'Metal Claw', 'Scary Face', 'Slash', 'Dragon Claw', 'Hone Claws', 'Crunch', 'Iron Head', 'Outrage', 'Superpower', 'Glare', 'Night Slash', 'Poison Tail', 'Sucker Punch', 'Dual Wingbeat', 'Lash Out', 'Scale Shot', 'Mega Punch', 'Fire Punch', 'Thunder Punch', 'Hyper Beam', 'Giga Impact', 'Dig', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Attract', 'Rain Dance', 'Sunny Day', 'Facade', 'Revenge', 'Rock Tomb', 'Payback', 'Fling', 'Shadow Claw', 'Thunder Fang', 'Fire Fang', 'Round', 'Retaliate', 'Bulldoze', 'Snarl', 'Stomping Tantrum', 'Body Slam', 'Flamethrower', 'Surf', 'Earthquake', 'Substitute', 'Sludge Bomb', 'Endure', 'Sleep Talk', 'Iron Tail', 'Heat Wave', 'Taunt', 'Dark Pulse', 'Dragon Pulse', 'Focus Blast', 'Flash Cannon', 'Gunk Shot', 'Stealth Rock', 'Dragon Rage', 'Chip Away', 'Rock Climb', 'Crush Claw', 'Feint Attack', 'Pursuit', 'Snatch', 'Aqua Tail', 'Draco Meteor', 'Shock Wave', 'Roar', 'Toxic', 'Hidden Power', 'Frustration', 'Smack Down', 'Return', 'Double Team', 'Aerial Ace', 'Torment', 'Charge Beam', 'Swagger', 'Confide', 'Incinerate', 'Power-Up Punch', 'Rock Smash', 'Secret Power', 'Cut', 'Strength']"
#0622,Golett,"['ground', 'ghost']","['Iron Fist', 'Klutz', 'No Guard']",59,74,50,35,50,35,"['poison', 'rock', 'ghost', 'steel', 'fire', 'electric', 'psychic']","['normal', 'flying', 'bug', 'grass', 'dark']","['normal', 'fighting', 'poison', 'rock', 'bug', 'electric']","['ghost', 'water', 'grass', 'ice', 'dark']",303,50,"['Astonish', 'Mud-Slap', 'Defense Curl', 'Pound', 'Shadow Punch', 'Curse', 'Night Shade', 'Stomping Tantrum', 'Iron Defense', 'Mega Punch', 'Shadow Ball', 'Heavy Slam', 'Phantom Force', 'Hammer Arm', 'Earthquake', 'Dynamic Punch', 'Take Down', 'Protect', 'Low Kick', 'Confuse Ray', 'Thief', 'Facade', 'Bulldoze', 'Hex', 'Icy Wind', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Dig', 'Brick Break', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Reflect', 'Grass Knot', 'Rest', 'Rock Slide', 'Imprison', 'Substitute', 'Stealth Rock', 'Psychic', 'Helping Hand', 'Earth Power', 'Ice Beam', 'Focus Blast', 'Tera Blast', 'Gravity', 'Smack Down', 'Gyro Ball', 'Knock Off', 'Focus Punch', 'Poltergeist', 'Psych Up', 'Double-Edge', 'Scorching Sands', 'Mega Kick', 'Safeguard', 'Self-Destruct', 'Snore', 'Round', 'Superpower', 'Ally Switch']"
#0623,Golurk,"['ground', 'ghost']","['Iron Fist', 'Klutz', 'No Guard']",89,124,80,55,80,55,"['poison', 'rock', 'ghost', 'steel', 'fire', 'electric', 'psychic']","['normal', 'flying', 'bug', 'grass', 'dark']","['normal', 'fighting', 'poison', 'rock', 'bug', 'electric']","['ghost', 'water', 'grass', 'ice', 'dark']",483,80,"['Astonish', 'Defense Curl', 'High Horsepower', 'Pound', 'Shadow Punch', 'Curse', 'Night Shade', 'Stomping Tantrum', 'Iron Defense', 'Mega Punch', 'Shadow Ball', 'Heavy Slam', 'Phantom Force', 'Hammer Arm', 'Earthquake', 'Dynamic Punch', 'Focus Punch', 'Mud-Slap', 'Take Down', 'Protect', 'Low Kick', 'Confuse Ray', 'Thief', 'Charge Beam', 'Facade', 'Bulldoze', 'Hex', 'Icy Wind', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Dig', 'Brick Break', 'Zen Headbutt', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Reflect', 'Grass Knot', 'Rest', 'Rock Slide', 'Body Press', 'Imprison', 'Flash Cannon', 'Fly', 'Substitute', 'Trick', 'Stealth Rock', 'Psychic', 'Thunderbolt', 'Helping Hand', 'Earth Power', 'Ice Beam', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Close Combat', 'Solar Beam', 'Tera Blast', 'Gravity', 'Smack Down', 'Gyro Ball', 'Knock Off', 'Heat Crash', 'Poltergeist', 'Psych Up', 'Double-Edge', 'Scorching Sands', 'Hard Press', 'Mega Kick', 'Safeguard', 'Self-Destruct', 'Snore', 'Round', 'Superpower', 'Ally Switch', 'Darkest Lariat']"
