Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg
#147,Golduckゴルダック,['water'],"['Damp', 'Cloud Nine', 'Swift Swim']",80,82,78,95,80,85,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",500,83
#148,Whismurゴニョニョ,['normal'],"['Soundproof', 'Rattled']",64,51,23,51,23,28,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],240,40
#149,Loudredドゴーム,['normal'],"['Soundproof', 'Scrappy']",84,71,43,71,43,48,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],360,60
#150,Exploudバクオング,['normal'],"['Soundproof', 'Scrappy']",104,91,63,91,73,68,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],490,81
#153,Skarmoryエアームド,"['steel', 'flying']","['Keen Eye', 'Sturdy', 'Weak Armor']",65,80,140,40,70,70,"['ice', 'fairy', 'fighting', 'bug', 'grass']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'bug', 'steel', 'grass', 'psychic', 'dragon', 'fairy', 'ground']","['ground', 'fire', 'electric']",465,77
#157,Rockruffイワンコ,['rock'],"['Keen Eye', 'Vital Spirit', 'Steadfast']",45,65,40,30,40,60,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",280,46
#158,Lycanrocルガルガン,['rock'],"['Keen Eye', 'Sand Rush', 'Steadfast']",75,115,65,55,65,112,"['flying', 'bug', 'fire', 'ice']","['fighting', 'ground', 'steel']","['normal', 'flying', 'poison', 'fire']","['fighting', 'ground', 'steel', 'water', 'grass']",487,81
#163,Mienfooコジョフー,['fighting'],"['Inner Focus', 'Regenerator', 'Reckless']",45,85,50,55,50,65,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'psychic', 'bug', 'ghost', 'fairy']","['rock', 'bug', 'ghost']","['flying', 'psychic', 'fairy']",350,58
#164,Mienshaoコジョンド,['fighting'],"['Inner Focus', 'Regenerator', 'Reckless']",65,125,60,95,60,105,"['normal', 'rock', 'steel', 'ice', 'dark']","['flying', 'poison', 'psychic', 'bug', 'ghost', 'fairy']","['rock', 'bug', 'ghost']","['flying', 'psychic', 'fairy']",510,85
#168,Sandshrewサンド,['ground'],"['Sand Veil', 'Sand Rush']",50,75,85,20,30,40,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'ice', 'grass']",300,50
#169,Sandslashサンドパン,['ground'],"['Sand Veil', 'Sand Rush']",75,100,110,45,55,65,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'ice', 'grass']",450,75
#170,Cuboneカラカラ,['ground'],"['Rock Head', 'Lightning Rod', 'Battle Armor']",50,50,95,40,50,35,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'ice', 'grass']",320,53
#171,Marowakガラガラ,['ground'],"['Rock Head', 'Lightning Rod', 'Battle Armor']",60,80,110,50,80,45,"['poison', 'rock', 'steel', 'fire', 'electric']","['flying', 'bug', 'grass']","['poison', 'rock', 'electric']","['water', 'ice', 'grass']",425,70
#172,Kangaskhanガルーラ,['normal'],"['Early Bird', 'Scrappy', 'Inner Focus']",105,95,80,40,80,90,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],490,81
#176,Sandileメグロコ,"['ground', 'dark']","['Intimidate', 'Moxie', 'Anger Point']",50,72,35,35,35,65,"['poison', 'rock', 'steel', 'fire', 'electric', 'ghost', 'psychic']","['flying', 'bug', 'grass', 'fighting', 'dark', 'fairy']","['poison', 'rock', 'electric', 'ghost', 'psychic', 'dark']","['water', 'ice', 'grass', 'fighting', 'bug', 'fairy']",292,48
#177,Krokorokワルビル,"['ground', 'dark']","['Intimidate', 'Moxie', 'Anger Point']",60,82,45,45,45,74,"['poison', 'rock', 'steel', 'fire', 'electric', 'ghost', 'psychic']","['flying', 'bug', 'grass', 'fighting', 'dark', 'fairy']","['poison', 'rock', 'electric', 'ghost', 'psychic', 'dark']","['water', 'ice', 'grass', 'fighting', 'bug', 'fairy']",351,58
#178,Krookodileワルビアル,"['ground', 'dark']","['Intimidate', 'Moxie', 'Anger Point']",95,117,80,65,70,92,"['poison', 'rock', 'steel', 'fire', 'electric', 'ghost', 'psychic']","['flying', 'bug', 'grass', 'fighting', 'dark', 'fairy']","['poison', 'rock', 'electric', 'ghost', 'psychic', 'dark']","['water', 'ice', 'grass', 'fighting', 'bug', 'fairy']",519,86
#186,Larvestaメラルバ,"['bug', 'fire']","['Flame Body', 'Swarm']",55,85,55,50,55,60,"['grass', 'psychic', 'dark', 'bug', 'ice']","['fighting', 'flying', 'poison', 'ghost', 'fire', 'fairy', 'rock', 'water', 'dragon']","['fighting', 'grass', 'bug', 'steel', 'ice']","['flying', 'rock', 'water']",360,60
#187,Volcaronaウルガモス,"['bug', 'fire']","['Flame Body', 'Swarm']",85,60,65,135,105,100,"['grass', 'psychic', 'dark', 'bug', 'ice']","['fighting', 'flying', 'poison', 'ghost', 'fire', 'fairy', 'rock', 'water', 'dragon']","['fighting', 'grass', 'bug', 'steel', 'ice']","['flying', 'rock', 'water']",550,91
#194,Skrelpクズモー,"['poison', 'water']","['Poison Point', 'Poison Touch', 'Adaptability']",50,60,60,60,60,30,"['fairy', 'rock', 'fire']","['poison', 'rock', 'steel', 'ghost', 'water', 'dragon']","['fighting', 'poison', 'fairy', 'bug', 'steel', 'fire', 'water', 'ice']","['ground', 'psychic', 'electric']",320,53
#195,Dragalgeドラミドロ,"['poison', 'dragon']","['Poison Point', 'Poison Touch', 'Adaptability']",65,75,90,97,123,44,"['grass', 'dragon']","['poison', 'ground', 'rock', 'steel', 'ghost']","['fighting', 'poison', 'grass', 'bug', 'fire', 'water', 'electric']","['ground', 'psychic', 'ice', 'dragon']",494,82
#196,Clauncherウデッポウ,['water'],['Mega Launcher'],50,53,62,58,63,44,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",330,55
#197,Clawitzerブロスター,['water'],['Mega Launcher'],71,73,88,120,89,59,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",500,83
#198,Horseaタッツー,['water'],"['Swift Swim', 'Sniper', 'Damp']",30,40,70,70,25,60,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",295,49
#199,Seadraシードラ,['water'],"['Poison Point', 'Sniper', 'Damp']",55,65,95,95,45,85,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",440,73
#200,Kingdraキングドラ,"['water', 'dragon']","['Swift Swim', 'Sniper', 'Damp']",75,95,95,95,95,85,"['ground', 'rock', 'fire']","['water', 'grass', 'steel', 'fairy']","['steel', 'fire', 'water', 'grass']","['grass', 'dragon', 'fairy']",540,90
#201,Petililチュリネ,['grass'],"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",45,35,50,70,50,30,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",280,46
#202,Lilligantドレディア,['grass'],"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",70,60,75,110,75,90,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",480,80
#205,Exeggcuteタマタマ,"['grass', 'psychic']","['Chlorophyll', 'Harvest']",60,40,80,60,45,40,"['ground', 'rock', 'water', 'fighting']","['flying', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark', 'psychic']","['ground', 'water', 'grass', 'electric', 'fighting', 'psychic']","['flying', 'poison', 'bug', 'fire', 'ice', 'ghost', 'dark']",325,54
#206,Exeggutorナッシー,"['grass', 'psychic']","['Chlorophyll', 'Harvest']",95,95,85,125,75,55,"['ground', 'rock', 'water', 'fighting']","['flying', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark', 'psychic']","['ground', 'water', 'grass', 'electric', 'fighting', 'psychic']","['flying', 'poison', 'bug', 'fire', 'ice', 'ghost', 'dark']",530,88
#208,Porygonポリゴン,['normal'],"['Trace', 'Download', 'Analytic']",65,60,70,85,75,40,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],395,65
#209,Porygon2ポリゴン２,['normal'],"['Trace', 'Download', 'Analytic']",85,80,90,105,95,60,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],515,85
#210,Porygon-ZポリゴンＺ,['normal'],"['Adaptability', 'Download', 'Analytic']",85,80,70,135,75,90,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],535,89
#211,Zarudeザルード,"['dark', 'grass']",['Leaf Guard'],105,120,105,70,95,105,"['ghost', 'psychic', 'ground', 'rock', 'water']","['fighting', 'dark', 'fairy', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ghost', 'psychic', 'dark', 'ground', 'water', 'grass', 'electric']","['fighting', 'bug', 'fairy', 'flying', 'poison', 'fire', 'ice']",600,100
#013,Smoochumムチュール,"['ice', 'psychic']","['Oblivious', 'Forewarn', 'Hydration']",45,30,15,85,65,65,"['flying', 'ground', 'grass', 'dragon', 'fighting', 'poison']","['steel', 'fire', 'water', 'ice', 'dark', 'psychic']","['ice', 'psychic']","['rock', 'steel', 'fire', 'bug', 'ghost', 'dark']",305,50
#014,Jynxルージュラ,"['ice', 'psychic']","['Oblivious', 'Forewarn', 'Dry Skin']",65,50,35,115,95,95,"['flying', 'ground', 'grass', 'dragon', 'fighting', 'poison']","['steel', 'fire', 'water', 'ice', 'dark', 'psychic']","['ice', 'psychic']","['rock', 'steel', 'fire', 'bug', 'ghost', 'dark']",455,75
#015,Elekidエレキッド,['electric'],"['Static', 'Vital Spirit']",45,63,37,65,55,95,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],360,60
#016,Electabuzzエレブー,['electric'],"['Static', 'Vital Spirit']",65,83,57,95,85,105,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],490,81
#017,Electivireエレキブル,['electric'],"['Motor Drive', 'Vital Spirit']",75,123,67,95,85,95,"['flying', 'water']","['ground', 'grass', 'electric', 'dragon']","['flying', 'steel', 'electric']",['ground'],540,90
#018,Magbyブビィ,['fire'],"['Flame Body', 'Vital Spirit']",45,75,37,70,55,83,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice']","['ground', 'rock', 'water']",365,60
#019,Magmarブーバー,['fire'],"['Flame Body', 'Vital Spirit']",65,95,57,100,85,93,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice']","['ground', 'rock', 'water']",495,82
#020,Magmortarブーバーン,['fire'],"['Flame Body', 'Vital Spirit']",75,95,67,125,95,83,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice']","['ground', 'rock', 'water']",540,90
#021,Audinoタブンネ,['normal'],"['Healer', 'Regenerator', 'Klutz']",103,60,86,60,86,50,[],"['rock', 'ghost', 'steel']",['ghost'],['fighting'],445,74
#030,Cryogonalフリージオ,['ice'],['Levitate'],80,50,50,95,135,105,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",515,85
#035,Swabluチルット,"['normal', 'flying']","['Natural Cure', 'Cloud Nine']",45,40,60,40,75,50,"['fighting', 'bug', 'grass']","['rock', 'ghost', 'steel', 'electric']","['ghost', 'ground', 'bug', 'grass']","['rock', 'electric', 'ice']",310,51
#036,Altariaチルタリス,"['dragon', 'flying']","['Natural Cure', 'Cloud Nine']",75,70,90,70,105,80,"['dragon', 'fighting', 'bug', 'grass']","['steel', 'fairy', 'rock', 'electric']","['fire', 'water', 'grass', 'fighting', 'ground', 'bug']","['ice', 'dragon', 'fairy', 'rock']",490,81
#047,Spiritombミカルゲ,"['ghost', 'dark']","['Pressure', 'Infiltrator']",50,92,108,92,108,35,"['ghost', 'psychic']","['normal', 'dark', 'fighting', 'fairy']","['normal', 'poison', 'ghost', 'psychic']","['ghost', 'fairy']",485,80
#065,Nidoran♀ニドラン♀,['poison'],"['Poison Point', 'Rivalry', 'Hustle']",55,47,52,40,40,41,"['grass', 'fairy']","['poison', 'ground', 'rock', 'steel', 'ghost']","['fighting', 'poison', 'grass', 'fairy', 'bug']","['ground', 'psychic']",275,45
#066,Nidorinaニドリーナ,['poison'],"['Poison Point', 'Rivalry', 'Hustle']",70,62,67,55,55,56,"['grass', 'fairy']","['poison', 'ground', 'rock', 'steel', 'ghost']","['fighting', 'poison', 'grass', 'fairy', 'bug']","['ground', 'psychic']",365,60
#067,Nidoqueenニドクイン,"['poison', 'ground']","['Poison Point', 'Rivalry', 'Sheer Force']",90,92,87,75,85,76,"['fairy', 'rock', 'fire', 'electric']","['ground', 'rock', 'ghost', 'flying', 'bug']","['fighting', 'poison', 'fairy', 'bug', 'rock', 'electric']","['ground', 'psychic', 'water', 'ice']",505,84
#068,Nidoran♂ニドラン♂,['poison'],"['Poison Point', 'Rivalry', 'Hustle']",46,57,40,40,40,50,"['grass', 'fairy']","['poison', 'ground', 'rock', 'steel', 'ghost']","['fighting', 'poison', 'grass', 'fairy', 'bug']","['ground', 'psychic']",273,45
#069,Nidorinoニドリーノ,['poison'],"['Poison Point', 'Rivalry', 'Hustle']",61,72,57,55,55,65,"['grass', 'fairy']","['poison', 'ground', 'rock', 'steel', 'ghost']","['fighting', 'poison', 'grass', 'fairy', 'bug']","['ground', 'psychic']",365,60
#070,Nidokingニドキング,"['poison', 'ground']","['Poison Point', 'Rivalry', 'Sheer Force']",81,102,77,85,75,85,"['fairy', 'rock', 'fire', 'electric']","['ground', 'rock', 'ghost', 'flying', 'bug']","['fighting', 'poison', 'fairy', 'bug', 'rock', 'electric']","['ground', 'psychic', 'water', 'ice']",505,84
#083,Tyruntチゴラス,"['rock', 'dragon']","['Strong Jaw', 'Sturdy']",58,89,77,45,45,48,"['flying', 'bug', 'fire', 'ice', 'dragon']","['fighting', 'ground', 'steel', 'fairy']","['normal', 'flying', 'poison', 'fire', 'grass', 'electric']","['fighting', 'ground', 'steel', 'grass', 'ice', 'dragon', 'fairy']",362,60
#084,Tyrantrumガチゴラス,"['rock', 'dragon']","['Strong Jaw', 'Rock Head']",82,121,119,69,59,71,"['flying', 'bug', 'fire', 'ice', 'dragon']","['fighting', 'ground', 'steel', 'fairy']","['normal', 'flying', 'poison', 'fire', 'grass', 'electric']","['fighting', 'ground', 'steel', 'grass', 'ice', 'dragon', 'fairy']",521,86
#085,Amauraアマルス,"['rock', 'ice']","['Refrigerate', 'Snow Warning']",77,59,50,67,63,46,"['flying', 'bug', 'ice', 'grass', 'dragon']","['fighting', 'steel', 'water', 'ice']","['normal', 'flying', 'poison', 'ice']","['fighting', 'ground', 'steel', 'water', 'grass', 'rock']",362,60
#086,Aurorusアマルルガ,"['rock', 'ice']","['Refrigerate', 'Snow Warning']",123,77,72,99,92,58,"['flying', 'bug', 'ice', 'grass', 'dragon']","['fighting', 'steel', 'water', 'ice']","['normal', 'flying', 'poison', 'ice']","['fighting', 'ground', 'steel', 'water', 'grass', 'rock']",521,86
#107,Absolアブソル,['dark'],"['Pressure', 'Super Luck', 'Justified']",65,130,60,75,60,75,"['ghost', 'psychic']","['fighting', 'dark', 'fairy']","['ghost', 'psychic', 'dark']","['fighting', 'bug', 'fairy']",465,77
#113,Bagonタツベイ,['dragon'],"['Rock Head', 'Sheer Force']",45,75,60,40,30,50,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",300,50
#114,Shelgonコモルー,['dragon'],"['Rock Head', 'Overcoat']",65,95,100,60,50,50,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",420,70
#115,Salamenceボーマンダ,"['dragon', 'flying']","['Intimidate', 'Moxie']",95,135,80,110,80,100,"['dragon', 'fighting', 'bug', 'grass']","['steel', 'fairy', 'rock', 'electric']","['fire', 'water', 'grass', 'fighting', 'ground', 'bug']","['ice', 'dragon', 'fairy', 'rock']",600,100
#116,Gibleフカマル,"['dragon', 'ground']","['Sand Veil', 'Rough Skin']",58,70,45,40,45,42,"['dragon', 'poison', 'rock', 'fire', 'electric']","['fairy', 'flying', 'bug', 'grass']","['fire', 'grass', 'electric', 'poison', 'rock']","['ice', 'dragon', 'fairy', 'grass']",300,50
#117,Gabiteガバイト,"['dragon', 'ground']","['Sand Veil', 'Rough Skin']",68,90,65,50,55,82,"['dragon', 'poison', 'rock', 'fire', 'electric']","['fairy', 'flying', 'bug', 'grass']","['fire', 'grass', 'electric', 'poison', 'rock']","['ice', 'dragon', 'fairy', 'grass']",410,68
#118,Garchompガブリアス,"['dragon', 'ground']","['Sand Veil', 'Rough Skin']",108,130,95,80,85,102,"['dragon', 'poison', 'rock', 'fire', 'electric']","['fairy', 'flying', 'bug', 'grass']","['fire', 'grass', 'electric', 'poison', 'rock']","['ice', 'dragon', 'fairy', 'grass']",600,100
#123,Omanyteオムナイト,"['rock', 'water']","['Swift Swim', 'Shell Armor', 'Weak Armor']",35,40,100,90,55,35,"['flying', 'bug', 'fire', 'ice', 'rock']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'water', 'ice']","['fighting', 'ground', 'water', 'grass', 'electric']",355,59
#124,Omastarオムスター,"['rock', 'water']","['Swift Swim', 'Shell Armor', 'Weak Armor']",70,60,125,115,70,55,"['flying', 'bug', 'fire', 'ice', 'rock']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'water', 'ice']","['fighting', 'ground', 'water', 'grass', 'electric']",495,82
#125,Kabutoカブト,"['rock', 'water']","['Swift Swim', 'Battle Armor', 'Weak Armor']",30,80,90,55,45,55,"['flying', 'bug', 'fire', 'ice', 'rock']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'water', 'ice']","['fighting', 'ground', 'water', 'grass', 'electric']",355,59
#126,Kabutopsカブトプス,"['rock', 'water']","['Swift Swim', 'Battle Armor', 'Weak Armor']",60,115,105,65,70,80,"['flying', 'bug', 'fire', 'ice', 'rock']","['fighting', 'steel', 'water', 'grass', 'dragon']","['normal', 'flying', 'poison', 'fire', 'water', 'ice']","['fighting', 'ground', 'water', 'grass', 'electric']",495,82
#127,Aerodactylプテラ,"['rock', 'flying']","['Rock Head', 'Pressure', 'Unnerve']",80,105,65,60,75,130,"['flying', 'bug', 'fire', 'ice', 'grass']","['ground', 'steel', 'rock', 'electric']","['normal', 'flying', 'poison', 'fire', 'ground', 'bug']","['ground', 'steel', 'water', 'rock', 'electric', 'ice']",515,85
#128,Carbinkメレシー,"['rock', 'fairy']","['Clear Body', 'Sturdy']",50,50,150,50,150,50,"['flying', 'bug', 'ice', 'dragon', 'dark']","['ground', 'steel', 'poison']","['normal', 'flying', 'fire', 'bug', 'dragon', 'dark']","['ground', 'steel', 'water', 'grass']",500,83
#129,Beldumダンバル,"['steel', 'psychic']","['Clear Body', 'Light Metal']",40,55,80,35,60,30,"['rock', 'ice', 'fairy', 'fighting', 'poison']","['steel', 'fire', 'water', 'electric', 'dark', 'psychic']","['normal', 'flying', 'poison', 'rock', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'fire', 'ghost', 'dark']",300,50
#130,Metangメタング,"['steel', 'psychic']","['Clear Body', 'Light Metal']",60,75,100,55,80,50,"['rock', 'ice', 'fairy', 'fighting', 'poison']","['steel', 'fire', 'water', 'electric', 'dark', 'psychic']","['normal', 'flying', 'poison', 'rock', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'fire', 'ghost', 'dark']",420,70
#131,Metagrossメタグロス,"['steel', 'psychic']","['Clear Body', 'Light Metal']",80,135,130,95,90,70,"['rock', 'ice', 'fairy', 'fighting', 'poison']","['steel', 'fire', 'water', 'electric', 'dark', 'psychic']","['normal', 'flying', 'poison', 'rock', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['ground', 'fire', 'ghost', 'dark']",600,100
#144,Zubatズバット,"['poison', 'flying']","['Inner Focus', 'Infiltrator']",40,45,35,30,40,55,"['grass', 'fairy', 'fighting', 'bug']","['poison', 'ground', 'rock', 'steel', 'ghost', 'electric']","['fighting', 'poison', 'grass', 'fairy', 'bug']","['psychic', 'rock', 'electric', 'ice']",245,40
#145,Golbatゴルバット,"['poison', 'flying']","['Inner Focus', 'Infiltrator']",75,80,70,65,75,90,"['grass', 'fairy', 'fighting', 'bug']","['poison', 'ground', 'rock', 'steel', 'ghost', 'electric']","['fighting', 'poison', 'grass', 'fairy', 'bug']","['psychic', 'rock', 'electric', 'ice']",455,75
#146,Crobatクロバット,"['poison', 'flying']","['Inner Focus', 'Infiltrator']",85,90,80,70,80,130,"['grass', 'fairy', 'fighting', 'bug']","['poison', 'ground', 'rock', 'steel', 'ghost', 'electric']","['fighting', 'poison', 'grass', 'fairy', 'bug']","['psychic', 'rock', 'electric', 'ice']",535,89
#147,Tirtougaプロトーガ,"['water', 'rock']","['Solid Rock', 'Sturdy', 'Swift Swim']",54,78,103,53,45,22,"['rock', 'fire', 'flying', 'bug', 'ice']","['water', 'grass', 'dragon', 'fighting', 'steel']","['fire', 'ice', 'normal', 'flying', 'poison']","['grass', 'electric', 'fighting', 'ground']",355,59
#148,Carracostaアバゴーラ,"['water', 'rock']","['Solid Rock', 'Sturdy', 'Swift Swim']",74,108,133,83,65,32,"['rock', 'fire', 'flying', 'bug', 'ice']","['water', 'grass', 'dragon', 'fighting', 'steel']","['fire', 'ice', 'normal', 'flying', 'poison']","['grass', 'electric', 'fighting', 'ground']",495,82
#149,Archenアーケン,"['rock', 'flying']",['Defeatist'],55,112,45,74,45,70,"['flying', 'bug', 'fire', 'ice', 'grass']","['ground', 'steel', 'rock', 'electric']","['normal', 'flying', 'poison', 'fire', 'ground', 'bug']","['ground', 'steel', 'water', 'rock', 'electric', 'ice']",401,66
#150,Archeopsアーケオス,"['rock', 'flying']",['Defeatist'],75,140,65,112,65,110,"['flying', 'bug', 'fire', 'ice', 'grass']","['ground', 'steel', 'rock', 'electric']","['normal', 'flying', 'poison', 'fire', 'ground', 'bug']","['ground', 'steel', 'water', 'rock', 'electric', 'ice']",567,94
#159,Sphealタマザラシ,"['ice', 'water']","['Thick Fat', 'Ice Body', 'Oblivious']",70,40,50,55,50,25,"['flying', 'ground', 'dragon', 'rock']","['steel', 'water', 'ice', 'dragon']","['ice', 'fire', 'water']","['fighting', 'rock', 'fire', 'grass', 'electric']",290,48
#160,Sealeoトドグラー,"['ice', 'water']","['Thick Fat', 'Ice Body', 'Oblivious']",90,60,70,75,70,45,"['flying', 'ground', 'dragon', 'rock']","['steel', 'water', 'ice', 'dragon']","['ice', 'fire', 'water']","['fighting', 'rock', 'fire', 'grass', 'electric']",410,68
#161,Walreinトドゼルガ,"['ice', 'water']","['Thick Fat', 'Ice Body', 'Oblivious']",110,80,90,95,90,65,"['flying', 'ground', 'dragon', 'rock']","['steel', 'water', 'ice', 'dragon']","['ice', 'fire', 'water']","['fighting', 'rock', 'fire', 'grass', 'electric']",530,88
#183,Lileepリリーラ,"['rock', 'grass']","['Suction Cups', 'Storm Drain']",66,41,77,61,87,23,"['bug', 'ice', 'rock', 'water']","['fighting', 'steel', 'poison', 'bug', 'grass', 'dragon']","['normal', 'poison', 'ground', 'grass', 'electric']","['fighting', 'ground', 'steel', 'grass', 'poison', 'bug', 'ice']",355,59
#184,Cradilyユレイドル,"['rock', 'grass']","['Suction Cups', 'Storm Drain']",86,81,97,81,107,43,"['bug', 'ice', 'rock', 'water']","['fighting', 'steel', 'poison', 'bug', 'grass', 'dragon']","['normal', 'poison', 'ground', 'grass', 'electric']","['fighting', 'ground', 'steel', 'grass', 'poison', 'bug', 'ice']",495,82
#185,Anorithアノプス,"['rock', 'bug']","['Battle Armor', 'Swift Swim']",45,95,50,40,50,75,"['bug', 'ice', 'grass', 'psychic', 'dark']","['fighting', 'ground', 'steel', 'poison', 'ghost', 'fairy']","['normal', 'poison', 'fighting', 'grass']","['fighting', 'steel', 'water', 'grass', 'rock']",355,59
#186,Armaldoアーマルド,"['rock', 'bug']","['Battle Armor', 'Swift Swim']",75,125,100,70,80,45,"['bug', 'ice', 'grass', 'psychic', 'dark']","['fighting', 'ground', 'steel', 'poison', 'ghost', 'fairy']","['normal', 'poison', 'fighting', 'grass']","['fighting', 'steel', 'water', 'grass', 'rock']",495,82
#187,Relicanthジーランス,"['water', 'rock']","['Swift Swim', 'Rock Head', 'Sturdy']",100,90,130,45,65,55,"['rock', 'fire', 'flying', 'bug', 'ice']","['water', 'grass', 'dragon', 'fighting', 'steel']","['fire', 'ice', 'normal', 'flying', 'poison']","['grass', 'electric', 'fighting', 'ground']",485,80
#191,Aronココドラ,"['steel', 'rock']","['Sturdy', 'Rock Head', 'Heavy Metal']",50,70,100,40,40,30,"['rock', 'ice', 'fairy', 'flying', 'bug']","['steel', 'water', 'electric', 'fighting', 'ground']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'water', 'grass']",330,55
#192,Laironコドラ,"['steel', 'rock']","['Sturdy', 'Rock Head', 'Heavy Metal']",60,90,140,50,50,40,"['rock', 'ice', 'fairy', 'flying', 'bug']","['steel', 'water', 'electric', 'fighting', 'ground']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'water', 'grass']",430,71
#193,Aggronボスゴドラ,"['steel', 'rock']","['Sturdy', 'Rock Head', 'Heavy Metal']",70,110,180,60,60,50,"['rock', 'ice', 'fairy', 'flying', 'bug']","['steel', 'water', 'electric', 'fighting', 'ground']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'water', 'grass']",530,88
#194,Dratiniミニリュウ,['dragon'],"['Shed Skin', 'Marvel Scale']",41,64,45,50,50,50,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",300,50
#195,Dragonairハクリュー,['dragon'],"['Shed Skin', 'Marvel Scale']",61,84,65,70,70,70,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",420,70
#196,Dragoniteカイリュー,"['dragon', 'flying']","['Inner Focus', 'Multiscale']",91,134,95,100,100,80,"['dragon', 'fighting', 'bug', 'grass']","['steel', 'fairy', 'rock', 'electric']","['fire', 'water', 'grass', 'fighting', 'ground', 'bug']","['ice', 'dragon', 'fairy', 'rock']",600,100
